product_id,product_name,skin_category,aspect,sentiment,count
4136438,알로에 리바이탈라이징 수딩젤 300mL,지성,보습/수분,positive,1
4136438,알로에 리바이탈라이징 수딩젤 300mL,지성,트러블/자극,negative,2
4136438,알로에 리바이탈라이징 수딩젤 300mL,지성,트러블/자극,positive,2
4136438,알로에 리바이탈라이징 수딩젤 300mL,지성,효과,positive,1
4137230,시카 아크네 클리어 바디워시 400ml 2pack,건성,가격/가성비,positive,4
4137230,시카 아크네 클리어 바디워시 400ml 2pack,건성,보습/수분,positive,1
4137230,시카 아크네 클리어 바디워시 400ml 2pack,건성,트러블/자극,negative,3
4137230,시카 아크네 클리어 바디워시 400ml 2pack,건성,향,negative,1
4137230,시카 아크네 클리어 바디워시 400ml 2pack,건성,향,positive,3
4137230,시카 아크네 클리어 바디워시 400ml 2pack,건성,효과,positive,6
4137230,시카 아크네 클리어 바디워시 400ml 2pack,복합성,가격/가성비,negative,1
4137230,시카 아크네 클리어 바디워시 400ml 2pack,복합성,가격/가성비,positive,4
4137230,시카 아크네 클리어 바디워시 400ml 2pack,복합성,발림성/흡수력,positive,1
4137230,시카 아크네 클리어 바디워시 400ml 2pack,복합성,보습/수분,positive,3
4137230,시카 아크네 클리어 바디워시 400ml 2pack,복합성,용기/디자인,positive,3
4137230,시카 아크네 클리어 바디워시 400ml 2pack,복합성,트러블/자극,negative,6
4137230,시카 아크네 클리어 바디워시 400ml 2pack,복합성,트러블/자극,positive,3
4137230,시카 아크네 클리어 바디워시 400ml 2pack,복합성,향,negative,2
4137230,시카 아크네 클리어 바디워시 400ml 2pack,복합성,향,positive,8
4137230,시카 아크네 클리어 바디워시 400ml 2pack,복합성,효과,positive,13
4137230,시카 아크네 클리어 바디워시 400ml 2pack,지성,가격/가성비,positive,2
4137230,시카 아크네 클리어 바디워시 400ml 2pack,지성,발림성/흡수력,positive,2
4137230,시카 아크네 클리어 바디워시 400ml 2pack,지성,보습/수분,positive,1
4137230,시카 아크네 클리어 바디워시 400ml 2pack,지성,트러블/자극,negative,6
4137230,시카 아크네 클리어 바디워시 400ml 2pack,지성,트러블/자극,positive,2
4137230,시카 아크네 클리어 바디워시 400ml 2pack,지성,향,negative,2
4137230,시카 아크네 클리어 바디워시 400ml 2pack,지성,향,positive,9
4137230,시카 아크네 클리어 바디워시 400ml 2pack,지성,효과,neutral,2
4137230,시카 아크네 클리어 바디워시 400ml 2pack,지성,효과,positive,1
4144561,맨즈 톤 컨트롤 커버로션 65ml (+아쿠아 올인원 로션 30ml 증정),건성,발림성/흡수력,negative,1
4144561,맨즈 톤 컨트롤 커버로션 65ml (+아쿠아 올인원 로션 30ml 증정),건성,발림성/흡수력,positive,2
4144561,맨즈 톤 컨트롤 커버로션 65ml (+아쿠아 올인원 로션 30ml 증정),건성,보습/수분,negative,1
4144561,맨즈 톤 컨트롤 커버로션 65ml (+아쿠아 올인원 로션 30ml 증정),건성,보습/수분,positive,3
4144561,맨즈 톤 컨트롤 커버로션 65ml (+아쿠아 올인원 로션 30ml 증정),건성,지속력,positive,1
4144561,맨즈 톤 컨트롤 커버로션 65ml (+아쿠아 올인원 로션 30ml 증정),건성,트러블/자극,negative,2
4144561,맨즈 톤 컨트롤 커버로션 65ml (+아쿠아 올인원 로션 30ml 증정),건성,향,negative,1
4144561,맨즈 톤 컨트롤 커버로션 65ml (+아쿠아 올인원 로션 30ml 증정),건성,향,positive,1
4144561,맨즈 톤 컨트롤 커버로션 65ml (+아쿠아 올인원 로션 30ml 증정),건성,효과,negative,1
4144561,맨즈 톤 컨트롤 커버로션 65ml (+아쿠아 올인원 로션 30ml 증정),건성,효과,positive,1
4144561,맨즈 톤 컨트롤 커버로션 65ml (+아쿠아 올인원 로션 30ml 증정),민감성,발림성/흡수력,negative,1
4144561,맨즈 톤 컨트롤 커버로션 65ml (+아쿠아 올인원 로션 30ml 증정),민감성,발림성/흡수력,positive,2
4144561,맨즈 톤 컨트롤 커버로션 65ml (+아쿠아 올인원 로션 30ml 증정),민감성,보습/수분,positive,1
4144561,맨즈 톤 컨트롤 커버로션 65ml (+아쿠아 올인원 로션 30ml 증정),민감성,용기/디자인,positive,1
4144561,맨즈 톤 컨트롤 커버로션 65ml (+아쿠아 올인원 로션 30ml 증정),민감성,트러블/자극,negative,1
4144561,맨즈 톤 컨트롤 커버로션 65ml (+아쿠아 올인원 로션 30ml 증정),민감성,트러블/자극,neutral,1
4144561,맨즈 톤 컨트롤 커버로션 65ml (+아쿠아 올인원 로션 30ml 증정),민감성,트러블/자극,positive,2
4144561,맨즈 톤 컨트롤 커버로션 65ml (+아쿠아 올인원 로션 30ml 증정),민감성,향,negative,1
4144561,맨즈 톤 컨트롤 커버로션 65ml (+아쿠아 올인원 로션 30ml 증정),복합성,가격/가성비,positive,4
4144561,맨즈 톤 컨트롤 커버로션 65ml (+아쿠아 올인원 로션 30ml 증정),복합성,발림성/흡수력,negative,7
4144561,맨즈 톤 컨트롤 커버로션 65ml (+아쿠아 올인원 로션 30ml 증정),복합성,발림성/흡수력,positive,17
4144561,맨즈 톤 컨트롤 커버로션 65ml (+아쿠아 올인원 로션 30ml 증정),복합성,보습/수분,negative,1
4144561,맨즈 톤 컨트롤 커버로션 65ml (+아쿠아 올인원 로션 30ml 증정),복합성,보습/수분,positive,4
4144561,맨즈 톤 컨트롤 커버로션 65ml (+아쿠아 올인원 로션 30ml 증정),복합성,용기/디자인,positive,1
4144561,맨즈 톤 컨트롤 커버로션 65ml (+아쿠아 올인원 로션 30ml 증정),복합성,트러블/자극,negative,5
4144561,맨즈 톤 컨트롤 커버로션 65ml (+아쿠아 올인원 로션 30ml 증정),복합성,트러블/자극,positive,1
4144561,맨즈 톤 컨트롤 커버로션 65ml (+아쿠아 올인원 로션 30ml 증정),복합성,향,positive,1
4144561,맨즈 톤 컨트롤 커버로션 65ml (+아쿠아 올인원 로션 30ml 증정),복합성,효과,negative,1
4144561,맨즈 톤 컨트롤 커버로션 65ml (+아쿠아 올인원 로션 30ml 증정),복합성,효과,positive,1
4144561,맨즈 톤 컨트롤 커버로션 65ml (+아쿠아 올인원 로션 30ml 증정),지성,가격/가성비,positive,5
4144561,맨즈 톤 컨트롤 커버로션 65ml (+아쿠아 올인원 로션 30ml 증정),지성,발림성/흡수력,negative,4
4144561,맨즈 톤 컨트롤 커버로션 65ml (+아쿠아 올인원 로션 30ml 증정),지성,발림성/흡수력,positive,18
4144561,맨즈 톤 컨트롤 커버로션 65ml (+아쿠아 올인원 로션 30ml 증정),지성,보습/수분,negative,3
4144561,맨즈 톤 컨트롤 커버로션 65ml (+아쿠아 올인원 로션 30ml 증정),지성,보습/수분,positive,5
4144561,맨즈 톤 컨트롤 커버로션 65ml (+아쿠아 올인원 로션 30ml 증정),지성,용기/디자인,positive,3
4144561,맨즈 톤 컨트롤 커버로션 65ml (+아쿠아 올인원 로션 30ml 증정),지성,지속력,negative,1
4144561,맨즈 톤 컨트롤 커버로션 65ml (+아쿠아 올인원 로션 30ml 증정),지성,트러블/자극,negative,3
4144561,맨즈 톤 컨트롤 커버로션 65ml (+아쿠아 올인원 로션 30ml 증정),지성,트러블/자극,positive,3
4144561,맨즈 톤 컨트롤 커버로션 65ml (+아쿠아 올인원 로션 30ml 증정),지성,효과,negative,1
4144561,맨즈 톤 컨트롤 커버로션 65ml (+아쿠아 올인원 로션 30ml 증정),지성,효과,positive,5
4145748,티트리 90 클리어 바디 미스트 200ml * 2EA,복합성,가격/가성비,negative,1
4145748,티트리 90 클리어 바디 미스트 200ml * 2EA,복합성,가격/가성비,positive,2
4145748,티트리 90 클리어 바디 미스트 200ml * 2EA,복합성,발림성/흡수력,negative,1
4145748,티트리 90 클리어 바디 미스트 200ml * 2EA,복합성,보습/수분,positive,1
4145748,티트리 90 클리어 바디 미스트 200ml * 2EA,복합성,트러블/자극,negative,2
4145748,티트리 90 클리어 바디 미스트 200ml * 2EA,복합성,트러블/자극,positive,1
4145748,티트리 90 클리어 바디 미스트 200ml * 2EA,복합성,향,negative,1
4145748,티트리 90 클리어 바디 미스트 200ml * 2EA,복합성,향,positive,2
4145748,티트리 90 클리어 바디 미스트 200ml * 2EA,복합성,효과,positive,1
4161811,수퍼 판테놀 리페어 크림 70ml,건성,가격/가성비,positive,4
4161811,수퍼 판테놀 리페어 크림 70ml,건성,발림성/흡수력,negative,3
4161811,수퍼 판테놀 리페어 크림 70ml,건성,발림성/흡수력,positive,5
4161811,수퍼 판테놀 리페어 크림 70ml,건성,보습/수분,negative,4
4161811,수퍼 판테놀 리페어 크림 70ml,건성,보습/수분,positive,10
4161811,수퍼 판테놀 리페어 크림 70ml,건성,트러블/자극,negative,3
4161811,수퍼 판테놀 리페어 크림 70ml,건성,향,negative,1
4161811,수퍼 판테놀 리페어 크림 70ml,건성,효과,negative,1
4161811,수퍼 판테놀 리페어 크림 70ml,복합성,가격/가성비,positive,3
4161811,수퍼 판테놀 리페어 크림 70ml,복합성,발림성/흡수력,negative,4
4161811,수퍼 판테놀 리페어 크림 70ml,복합성,발림성/흡수력,positive,4
4161811,수퍼 판테놀 리페어 크림 70ml,복합성,보습/수분,negative,2
4161811,수퍼 판테놀 리페어 크림 70ml,복합성,보습/수분,positive,19
4161811,수퍼 판테놀 리페어 크림 70ml,복합성,트러블/자극,negative,5
4161811,수퍼 판테놀 리페어 크림 70ml,복합성,트러블/자극,positive,1
4161811,수퍼 판테놀 리페어 크림 70ml,복합성,향,positive,3
4161811,수퍼 판테놀 리페어 크림 70ml,복합성,효과,positive,2
4161811,수퍼 판테놀 리페어 크림 70ml,지성,발림성/흡수력,negative,1
4161811,수퍼 판테놀 리페어 크림 70ml,지성,발림성/흡수력,positive,2
4161811,수퍼 판테놀 리페어 크림 70ml,지성,보습/수분,negative,1
4161811,수퍼 판테놀 리페어 크림 70ml,지성,보습/수분,positive,7
4161811,수퍼 판테놀 리페어 크림 70ml,지성,트러블/자극,negative,1
4161811,수퍼 판테놀 리페어 크림 70ml,지성,향,positive,1
4161811,수퍼 판테놀 리페어 크림 70ml,지성,효과,positive,2
4174765,[2개] 퓨어 블록 아쿠아 선 젤 이엑스(EX) 50ml*2,복합성,가격/가성비,negative,2
4174765,[2개] 퓨어 블록 아쿠아 선 젤 이엑스(EX) 50ml*2,복합성,가격/가성비,positive,3
4174765,[2개] 퓨어 블록 아쿠아 선 젤 이엑스(EX) 50ml*2,복합성,발림성/흡수력,negative,6
4174765,[2개] 퓨어 블록 아쿠아 선 젤 이엑스(EX) 50ml*2,복합성,발림성/흡수력,positive,1
4174765,[2개] 퓨어 블록 아쿠아 선 젤 이엑스(EX) 50ml*2,복합성,보습/수분,positive,6
4174765,[2개] 퓨어 블록 아쿠아 선 젤 이엑스(EX) 50ml*2,복합성,트러블/자극,negative,1
4174765,[2개] 퓨어 블록 아쿠아 선 젤 이엑스(EX) 50ml*2,복합성,향,positive,1
4174765,[2개] 퓨어 블록 아쿠아 선 젤 이엑스(EX) 50ml*2,지성,가격/가성비,negative,1
4174765,[2개] 퓨어 블록 아쿠아 선 젤 이엑스(EX) 50ml*2,지성,가격/가성비,positive,2
4174765,[2개] 퓨어 블록 아쿠아 선 젤 이엑스(EX) 50ml*2,지성,발림성/흡수력,negative,1
4174765,[2개] 퓨어 블록 아쿠아 선 젤 이엑스(EX) 50ml*2,지성,발림성/흡수력,positive,1
4174765,[2개] 퓨어 블록 아쿠아 선 젤 이엑스(EX) 50ml*2,지성,보습/수분,positive,5
4174765,[2개] 퓨어 블록 아쿠아 선 젤 이엑스(EX) 50ml*2,지성,트러블/자극,negative,1
4174765,[2개] 퓨어 블록 아쿠아 선 젤 이엑스(EX) 50ml*2,지성,향,negative,1
4174765,[2개] 퓨어 블록 아쿠아 선 젤 이엑스(EX) 50ml*2,지성,향,positive,3
4192169,[화잘먹 촉촉DUO] 스킨 베리어 카밍 로션 EX 220ml + 스킨 베리어 카밍 소프너 250ml,건성,가격/가성비,negative,1
4192169,[화잘먹 촉촉DUO] 스킨 베리어 카밍 로션 EX 220ml + 스킨 베리어 카밍 소프너 250ml,건성,가격/가성비,positive,2
4192169,[화잘먹 촉촉DUO] 스킨 베리어 카밍 로션 EX 220ml + 스킨 베리어 카밍 소프너 250ml,건성,발림성/흡수력,negative,2
4192169,[화잘먹 촉촉DUO] 스킨 베리어 카밍 로션 EX 220ml + 스킨 베리어 카밍 소프너 250ml,건성,발림성/흡수력,positive,5
4192169,[화잘먹 촉촉DUO] 스킨 베리어 카밍 로션 EX 220ml + 스킨 베리어 카밍 소프너 250ml,건성,보습/수분,negative,5
4192169,[화잘먹 촉촉DUO] 스킨 베리어 카밍 로션 EX 220ml + 스킨 베리어 카밍 소프너 250ml,건성,보습/수분,positive,12
4192169,[화잘먹 촉촉DUO] 스킨 베리어 카밍 로션 EX 220ml + 스킨 베리어 카밍 소프너 250ml,건성,용기/디자인,negative,1
4192169,[화잘먹 촉촉DUO] 스킨 베리어 카밍 로션 EX 220ml + 스킨 베리어 카밍 소프너 250ml,건성,트러블/자극,negative,4
4192169,[화잘먹 촉촉DUO] 스킨 베리어 카밍 로션 EX 220ml + 스킨 베리어 카밍 소프너 250ml,건성,트러블/자극,positive,1
4192169,[화잘먹 촉촉DUO] 스킨 베리어 카밍 로션 EX 220ml + 스킨 베리어 카밍 소프너 250ml,건성,향,negative,1
4192169,[화잘먹 촉촉DUO] 스킨 베리어 카밍 로션 EX 220ml + 스킨 베리어 카밍 소프너 250ml,민감성,가격/가성비,positive,1
4192169,[화잘먹 촉촉DUO] 스킨 베리어 카밍 로션 EX 220ml + 스킨 베리어 카밍 소프너 250ml,민감성,발림성/흡수력,positive,1
4192169,[화잘먹 촉촉DUO] 스킨 베리어 카밍 로션 EX 220ml + 스킨 베리어 카밍 소프너 250ml,민감성,보습/수분,negative,2
4192169,[화잘먹 촉촉DUO] 스킨 베리어 카밍 로션 EX 220ml + 스킨 베리어 카밍 소프너 250ml,민감성,보습/수분,positive,6
4192169,[화잘먹 촉촉DUO] 스킨 베리어 카밍 로션 EX 220ml + 스킨 베리어 카밍 소프너 250ml,민감성,트러블/자극,negative,3
4192169,[화잘먹 촉촉DUO] 스킨 베리어 카밍 로션 EX 220ml + 스킨 베리어 카밍 소프너 250ml,복합성,가격/가성비,negative,1
4192169,[화잘먹 촉촉DUO] 스킨 베리어 카밍 로션 EX 220ml + 스킨 베리어 카밍 소프너 250ml,복합성,가격/가성비,positive,7
4192169,[화잘먹 촉촉DUO] 스킨 베리어 카밍 로션 EX 220ml + 스킨 베리어 카밍 소프너 250ml,복합성,발림성/흡수력,negative,4
4192169,[화잘먹 촉촉DUO] 스킨 베리어 카밍 로션 EX 220ml + 스킨 베리어 카밍 소프너 250ml,복합성,발림성/흡수력,positive,7
4192169,[화잘먹 촉촉DUO] 스킨 베리어 카밍 로션 EX 220ml + 스킨 베리어 카밍 소프너 250ml,복합성,보습/수분,negative,6
4192169,[화잘먹 촉촉DUO] 스킨 베리어 카밍 로션 EX 220ml + 스킨 베리어 카밍 소프너 250ml,복합성,보습/수분,positive,33
4192169,[화잘먹 촉촉DUO] 스킨 베리어 카밍 로션 EX 220ml + 스킨 베리어 카밍 소프너 250ml,복합성,용기/디자인,positive,4
4192169,[화잘먹 촉촉DUO] 스킨 베리어 카밍 로션 EX 220ml + 스킨 베리어 카밍 소프너 250ml,복합성,트러블/자극,negative,8
4192169,[화잘먹 촉촉DUO] 스킨 베리어 카밍 로션 EX 220ml + 스킨 베리어 카밍 소프너 250ml,복합성,트러블/자극,positive,1
4192169,[화잘먹 촉촉DUO] 스킨 베리어 카밍 로션 EX 220ml + 스킨 베리어 카밍 소프너 250ml,복합성,향,negative,1
4192169,[화잘먹 촉촉DUO] 스킨 베리어 카밍 로션 EX 220ml + 스킨 베리어 카밍 소프너 250ml,복합성,향,positive,3
4192169,[화잘먹 촉촉DUO] 스킨 베리어 카밍 로션 EX 220ml + 스킨 베리어 카밍 소프너 250ml,복합성,효과,positive,4
4192169,[화잘먹 촉촉DUO] 스킨 베리어 카밍 로션 EX 220ml + 스킨 베리어 카밍 소프너 250ml,지성,보습/수분,positive,3
4192169,[화잘먹 촉촉DUO] 스킨 베리어 카밍 로션 EX 220ml + 스킨 베리어 카밍 소프너 250ml,지성,트러블/자극,negative,1
4197237,[2개] 민트 스칼프 헤어 식초 200ml*2,건성,가격/가성비,positive,3
4197237,[2개] 민트 스칼프 헤어 식초 200ml*2,건성,보습/수분,positive,1
4197237,[2개] 민트 스칼프 헤어 식초 200ml*2,건성,트러블/자극,positive,1
4197237,[2개] 민트 스칼프 헤어 식초 200ml*2,건성,향,positive,5
4197237,[2개] 민트 스칼프 헤어 식초 200ml*2,건성,효과,positive,1
4197237,[2개] 민트 스칼프 헤어 식초 200ml*2,민감성,가격/가성비,positive,1
4197237,[2개] 민트 스칼프 헤어 식초 200ml*2,민감성,발림성/흡수력,negative,1
4197237,[2개] 민트 스칼프 헤어 식초 200ml*2,민감성,트러블/자극,negative,3
4197237,[2개] 민트 스칼프 헤어 식초 200ml*2,민감성,향,negative,2
4197237,[2개] 민트 스칼프 헤어 식초 200ml*2,민감성,향,positive,5
4197237,[2개] 민트 스칼프 헤어 식초 200ml*2,민감성,효과,negative,2
4197237,[2개] 민트 스칼프 헤어 식초 200ml*2,민감성,효과,positive,1
4197237,[2개] 민트 스칼프 헤어 식초 200ml*2,복합성,가격/가성비,positive,7
4197237,[2개] 민트 스칼프 헤어 식초 200ml*2,복합성,발림성/흡수력,positive,1
4197237,[2개] 민트 스칼프 헤어 식초 200ml*2,복합성,향,negative,2
4197237,[2개] 민트 스칼프 헤어 식초 200ml*2,복합성,향,positive,29
4197237,[2개] 민트 스칼프 헤어 식초 200ml*2,복합성,효과,positive,10
4197237,[2개] 민트 스칼프 헤어 식초 200ml*2,지성,가격/가성비,positive,13
4197237,[2개] 민트 스칼프 헤어 식초 200ml*2,지성,발림성/흡수력,positive,2
4197237,[2개] 민트 스칼프 헤어 식초 200ml*2,지성,트러블/자극,negative,1
4197237,[2개] 민트 스칼프 헤어 식초 200ml*2,지성,트러블/자극,neutral,1
4197237,[2개] 민트 스칼프 헤어 식초 200ml*2,지성,트러블/자극,positive,3
4197237,[2개] 민트 스칼프 헤어 식초 200ml*2,지성,향,negative,1
4197237,[2개] 민트 스칼프 헤어 식초 200ml*2,지성,향,neutral,1
4197237,[2개] 민트 스칼프 헤어 식초 200ml*2,지성,향,positive,15
4197237,[2개] 민트 스칼프 헤어 식초 200ml*2,지성,효과,neutral,1
4197237,[2개] 민트 스칼프 헤어 식초 200ml*2,지성,효과,positive,2
4200146,미남크림 화이트닝 남자 톤업크림 50ml 2개입,복합성,가격/가성비,positive,1
4200146,미남크림 화이트닝 남자 톤업크림 50ml 2개입,복합성,발림성/흡수력,positive,2
4229925,호텔테라피 퍼퓸 대용량 바디워시 1013ml,건성,가격/가성비,positive,43
4229925,호텔테라피 퍼퓸 대용량 바디워시 1013ml,건성,발림성/흡수력,negative,1
4229925,호텔테라피 퍼퓸 대용량 바디워시 1013ml,건성,발림성/흡수력,positive,2
4229925,호텔테라피 퍼퓸 대용량 바디워시 1013ml,건성,보습/수분,positive,22
4229925,호텔테라피 퍼퓸 대용량 바디워시 1013ml,건성,용기/디자인,positive,13
4229925,호텔테라피 퍼퓸 대용량 바디워시 1013ml,건성,지속력,negative,1
4229925,호텔테라피 퍼퓸 대용량 바디워시 1013ml,건성,지속력,positive,9
4229925,호텔테라피 퍼퓸 대용량 바디워시 1013ml,건성,트러블/자극,negative,7
4229925,호텔테라피 퍼퓸 대용량 바디워시 1013ml,건성,트러블/자극,positive,1
4229925,호텔테라피 퍼퓸 대용량 바디워시 1013ml,건성,향,negative,7
4229925,호텔테라피 퍼퓸 대용량 바디워시 1013ml,건성,향,neutral,2
4229925,호텔테라피 퍼퓸 대용량 바디워시 1013ml,건성,향,positive,131
4229925,호텔테라피 퍼퓸 대용량 바디워시 1013ml,건성,효과,positive,2
4229925,호텔테라피 퍼퓸 대용량 바디워시 1013ml,민감성,가격/가성비,negative,1
4229925,호텔테라피 퍼퓸 대용량 바디워시 1013ml,민감성,가격/가성비,positive,13
4229925,호텔테라피 퍼퓸 대용량 바디워시 1013ml,민감성,발림성/흡수력,positive,1
4229925,호텔테라피 퍼퓸 대용량 바디워시 1013ml,민감성,보습/수분,positive,4
4229925,호텔테라피 퍼퓸 대용량 바디워시 1013ml,민감성,지속력,positive,3
4229925,호텔테라피 퍼퓸 대용량 바디워시 1013ml,민감성,트러블/자극,negative,3
4229925,호텔테라피 퍼퓸 대용량 바디워시 1013ml,민감성,향,negative,1
4229925,호텔테라피 퍼퓸 대용량 바디워시 1013ml,민감성,향,positive,44
4229925,호텔테라피 퍼퓸 대용량 바디워시 1013ml,복합성,가격/가성비,negative,7
4229925,호텔테라피 퍼퓸 대용량 바디워시 1013ml,복합성,가격/가성비,neutral,2
4229925,호텔테라피 퍼퓸 대용량 바디워시 1013ml,복합성,가격/가성비,positive,87
4229925,호텔테라피 퍼퓸 대용량 바디워시 1013ml,복합성,발림성/흡수력,negative,1
4229925,호텔테라피 퍼퓸 대용량 바디워시 1013ml,복합성,발림성/흡수력,positive,11
4229925,호텔테라피 퍼퓸 대용량 바디워시 1013ml,복합성,보습/수분,negative,3
4229925,호텔테라피 퍼퓸 대용량 바디워시 1013ml,복합성,보습/수분,positive,30
4229925,호텔테라피 퍼퓸 대용량 바디워시 1013ml,복합성,용기/디자인,negative,2
4229925,호텔테라피 퍼퓸 대용량 바디워시 1013ml,복합성,용기/디자인,positive,15
4229925,호텔테라피 퍼퓸 대용량 바디워시 1013ml,복합성,지속력,negative,1
4229925,호텔테라피 퍼퓸 대용량 바디워시 1013ml,복합성,지속력,positive,16
4229925,호텔테라피 퍼퓸 대용량 바디워시 1013ml,복합성,트러블/자극,negative,18
4229925,호텔테라피 퍼퓸 대용량 바디워시 1013ml,복합성,트러블/자극,positive,7
4229925,호텔테라피 퍼퓸 대용량 바디워시 1013ml,복합성,향,negative,22
4229925,호텔테라피 퍼퓸 대용량 바디워시 1013ml,복합성,향,neutral,1
4229925,호텔테라피 퍼퓸 대용량 바디워시 1013ml,복합성,향,positive,271
4229925,호텔테라피 퍼퓸 대용량 바디워시 1013ml,지성,가격/가성비,positive,37
4229925,호텔테라피 퍼퓸 대용량 바디워시 1013ml,지성,발림성/흡수력,positive,2
4229925,호텔테라피 퍼퓸 대용량 바디워시 1013ml,지성,보습/수분,negative,3
4229925,호텔테라피 퍼퓸 대용량 바디워시 1013ml,지성,보습/수분,positive,8
4229925,호텔테라피 퍼퓸 대용량 바디워시 1013ml,지성,용기/디자인,positive,4
4229925,호텔테라피 퍼퓸 대용량 바디워시 1013ml,지성,지속력,positive,9
4229925,호텔테라피 퍼퓸 대용량 바디워시 1013ml,지성,트러블/자극,negative,6
4229925,호텔테라피 퍼퓸 대용량 바디워시 1013ml,지성,향,negative,6
4229925,호텔테라피 퍼퓸 대용량 바디워시 1013ml,지성,향,positive,127
4229925,호텔테라피 퍼퓸 대용량 바디워시 1013ml,지성,효과,positive,2
4234036,호텔 테라피 퍼퓸 대용량  바디로션 1013ml,건성,가격/가성비,negative,3
4234036,호텔 테라피 퍼퓸 대용량  바디로션 1013ml,건성,가격/가성비,positive,49
4234036,호텔 테라피 퍼퓸 대용량  바디로션 1013ml,건성,발림성/흡수력,negative,27
4234036,호텔 테라피 퍼퓸 대용량  바디로션 1013ml,건성,발림성/흡수력,positive,44
4234036,호텔 테라피 퍼퓸 대용량  바디로션 1013ml,건성,보습/수분,negative,8
4234036,호텔 테라피 퍼퓸 대용량  바디로션 1013ml,건성,보습/수분,neutral,2
4234036,호텔 테라피 퍼퓸 대용량  바디로션 1013ml,건성,보습/수분,positive,67
4234036,호텔 테라피 퍼퓸 대용량  바디로션 1013ml,건성,용기/디자인,negative,1
4234036,호텔 테라피 퍼퓸 대용량  바디로션 1013ml,건성,용기/디자인,positive,5
4234036,호텔 테라피 퍼퓸 대용량  바디로션 1013ml,건성,지속력,negative,4
4234036,호텔 테라피 퍼퓸 대용량  바디로션 1013ml,건성,지속력,neutral,1
4234036,호텔 테라피 퍼퓸 대용량  바디로션 1013ml,건성,지속력,positive,22
4234036,호텔 테라피 퍼퓸 대용량  바디로션 1013ml,건성,트러블/자극,negative,1
4234036,호텔 테라피 퍼퓸 대용량  바디로션 1013ml,건성,향,negative,13
4234036,호텔 테라피 퍼퓸 대용량  바디로션 1013ml,건성,향,neutral,7
4234036,호텔 테라피 퍼퓸 대용량  바디로션 1013ml,건성,향,positive,171
4234036,호텔 테라피 퍼퓸 대용량  바디로션 1013ml,건성,효과,positive,2
4234036,호텔 테라피 퍼퓸 대용량  바디로션 1013ml,민감성,가격/가성비,positive,14
4234036,호텔 테라피 퍼퓸 대용량  바디로션 1013ml,민감성,발림성/흡수력,negative,15
4234036,호텔 테라피 퍼퓸 대용량  바디로션 1013ml,민감성,발림성/흡수력,positive,18
4234036,호텔 테라피 퍼퓸 대용량  바디로션 1013ml,민감성,보습/수분,negative,6
4234036,호텔 테라피 퍼퓸 대용량  바디로션 1013ml,민감성,보습/수분,positive,25
4234036,호텔 테라피 퍼퓸 대용량  바디로션 1013ml,민감성,용기/디자인,neutral,1
4234036,호텔 테라피 퍼퓸 대용량  바디로션 1013ml,민감성,용기/디자인,positive,2
4234036,호텔 테라피 퍼퓸 대용량  바디로션 1013ml,민감성,지속력,positive,4
4234036,호텔 테라피 퍼퓸 대용량  바디로션 1013ml,민감성,트러블/자극,negative,2
4234036,호텔 테라피 퍼퓸 대용량  바디로션 1013ml,민감성,향,negative,3
4234036,호텔 테라피 퍼퓸 대용량  바디로션 1013ml,민감성,향,neutral,2
4234036,호텔 테라피 퍼퓸 대용량  바디로션 1013ml,민감성,향,positive,58
4234036,호텔 테라피 퍼퓸 대용량  바디로션 1013ml,민감성,효과,negative,1
4234036,호텔 테라피 퍼퓸 대용량  바디로션 1013ml,민감성,효과,positive,2
4234036,호텔 테라피 퍼퓸 대용량  바디로션 1013ml,복합성,가격/가성비,negative,3
4234036,호텔 테라피 퍼퓸 대용량  바디로션 1013ml,복합성,가격/가성비,neutral,2
4234036,호텔 테라피 퍼퓸 대용량  바디로션 1013ml,복합성,가격/가성비,positive,96
4234036,호텔 테라피 퍼퓸 대용량  바디로션 1013ml,복합성,발림성/흡수력,negative,53
4234036,호텔 테라피 퍼퓸 대용량  바디로션 1013ml,복합성,발림성/흡수력,positive,75
4234036,호텔 테라피 퍼퓸 대용량  바디로션 1013ml,복합성,보습/수분,negative,14
4234036,호텔 테라피 퍼퓸 대용량  바디로션 1013ml,복합성,보습/수분,neutral,1
4234036,호텔 테라피 퍼퓸 대용량  바디로션 1013ml,복합성,보습/수분,positive,101
4234036,호텔 테라피 퍼퓸 대용량  바디로션 1013ml,복합성,용기/디자인,positive,12
4234036,호텔 테라피 퍼퓸 대용량  바디로션 1013ml,복합성,지속력,negative,2
4234036,호텔 테라피 퍼퓸 대용량  바디로션 1013ml,복합성,지속력,neutral,1
4234036,호텔 테라피 퍼퓸 대용량  바디로션 1013ml,복합성,지속력,positive,30
4234036,호텔 테라피 퍼퓸 대용량  바디로션 1013ml,복합성,트러블/자극,negative,4
4234036,호텔 테라피 퍼퓸 대용량  바디로션 1013ml,복합성,향,negative,18
4234036,호텔 테라피 퍼퓸 대용량  바디로션 1013ml,복합성,향,neutral,10
4234036,호텔 테라피 퍼퓸 대용량  바디로션 1013ml,복합성,향,positive,320
4234036,호텔 테라피 퍼퓸 대용량  바디로션 1013ml,복합성,효과,positive,3
4234036,호텔 테라피 퍼퓸 대용량  바디로션 1013ml,지성,가격/가성비,negative,1
